idx,relative_path_to_video,datasetID,subjectNr,start,end,label,class,subjects,trainTest
1941,OOPS/oops_dataset/oops_video/train/Fails You Missed - Some Pranks Never Get Old (March 2018) _ FailArmy53.mp4,9,211,542.0,1917.0,0,NoFall,single,VALIDATION
1942,OOPS/oops_dataset/oops_video/val/I Made It! - Fails of the Week (October 2017) _ FailArmy30.mp4,9,212,3967.0,4867.0,3,Side Fall,single,TEST
1943,OOPS/oops_dataset/oops_video/train/Fails of the Month October 2016 _ FailArmy4.mp4,9,213,1417.0,2333.0,0,NoFall,single,TRAIN
1944,OOPS/oops_dataset/oops_video/train/Fails of the Month October 2016 _ FailArmy4.mp4,9,214,3208.0,3958.0,3,Side Fall,single,TRAIN
1945,OOPS/oops_dataset/oops_video/val/I Am Stuck In This Car! - Fails You Missed #16 _ FailArmy57.mp4,9,215,12750.0,14167.0,0,NoFall,single,TRAIN
1946,OOPS/oops_dataset/oops_video/val/Fails at Home - Home Is Where The Fail Is (May 2018) _ FailArmy15.mp4,9,216,11533.0,12400.0,2,Backward Fall,single,TEST
1947,OOPS/oops_dataset/oops_video/val/Fails at Home - Home Is Where The Fail Is (May 2018) _ FailArmy15.mp4,9,217,20400.0,22133.0,0,NoFall,single,TRAIN
1948,OOPS/oops_dataset/oops_video/train/It's Dangerous Outside - Stay Inside (April 2018)  _ FailArmy54.mp4,9,218,2333.0,3033.0,2,Backward Fall,single,TEST
1949,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy69.mp4,9,219,2067.0,2767.0,0,NoFall,single,VALIDATION
1950,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy69.mp4,9,220,3333.0,4167.0,3,Side Fall,single,TRAIN
1951,OOPS/oops_dataset/oops_video/train/Fails of the Month October 2016 _ FailArmy56.mp4,9,221,4417.0,5208.0,0,NoFall,single,TRAIN
1952,OOPS/oops_dataset/oops_video/train/Fails of the Month October 2016 _ FailArmy56.mp4,9,222,6750.0,7625.0,1,Forward Fall,single,VALIDATION
1953,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)80.mp4,9,223,2233.0,3233.0,1,Forward Fall,multiple,TRAIN
1954,OOPS/oops_dataset/oops_video/train/Fails You Missed - Some Pranks Never Get Old (March 2018) _ FailArmy95.mp4,9,224,4917.0,5542.0,1,Forward Fall,single,VALIDATION
1955,OOPS/oops_dataset/oops_video/train/Fails of the Week - Do What You Can! (February 2017) _ FailArmy18.mp4,9,225,2267.0,3200.0,1,Forward Fall,single,TRAIN
1956,OOPS/oops_dataset/oops_video/train/Fails of the Week - Do What You Can! (February 2017) _ FailArmy18.mp4,9,226,8367.0,9100.0,1,Forward Fall,multiple,TEST
1957,OOPS/oops_dataset/oops_video/train/Fails of the Week - Do What You Can! (February 2017) _ FailArmy49.mp4,9,227,5300.0,6100.0,2,Backward Fall,single,TEST
1958,OOPS/oops_dataset/oops_video/val/Guess it's Time to Leave - Throwback Thursday (October 2017) _ FailArmy30.mp4,9,228,5400.0,6100.0,1,Forward Fall,single,VALIDATION
1959,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy22.mp4,9,229,1000.0,2125.0,0,NoFall,single,VALIDATION
1960,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy22.mp4,9,230,4042.0,5167.0,2,Backward Fall,single,VALIDATION
1961,OOPS/oops_dataset/oops_video/train/Go for Broke - Breaking Things (November 2016) _ FailArmy0.mp4,9,231,1367.0,2667.0,0,NoFall,single,TRAIN
1962,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failure In Full Force (January 2017) _ FailArmy32.mp4,9,232,3800.0,4400.0,3,Side Fall,single,TRAIN
1963,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failure In Full Force (January 2017) _ FailArmy37.mp4,9,233,33.0,1633.0,0,NoFall,single,TRAIN
1964,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failure In Full Force (January 2017) _ FailArmy37.mp4,9,234,2267.0,3133.0,1,Forward Fall,single,TRAIN
1965,OOPS/oops_dataset/oops_video/train/How Low Can You Go - Fails of the Week (September 2017) _ FailArmy46.mp4,9,235,1800.0,2700.0,3,Side Fall,multiple,VALIDATION
1966,OOPS/oops_dataset/oops_video/train/Kayak Chaos - Fails of the Week (August 2018) _ FailArmy12.mp4,9,236,6967.0,8367.0,0,NoFall,single,VALIDATION
1967,OOPS/oops_dataset/oops_video/train/International Fails From Around The World! (January 2018) _ FailArmy51.mp4,9,237,1967.0,2667.0,1,Forward Fall,single,VALIDATION
1968,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)17.mp4,9,238,6233.0,6933.0,2,Backward Fall,single,VALIDATION
1969,OOPS/oops_dataset/oops_video/train/Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy88.mp4,9,239,5417.0,6208.0,3,Side Fall,single,TRAIN
1970,OOPS/oops_dataset/oops_video/train/Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy88.mp4,9,240,7750.0,9667.0,0,NoFall,single,TRAIN
1971,OOPS/oops_dataset/oops_video/val/I Made It! - Fails of the Week (October 2017) _ FailArmy10.mp4,9,241,2700.0,3600.0,1,Forward Fall,single,TRAIN
1972,OOPS/oops_dataset/oops_video/val/I Made It! - Fails of the Week (October 2017) _ FailArmy10.mp4,9,242,4467.0,6367.0,0,NoFall,single,TRAIN
1973,OOPS/oops_dataset/oops_video/val/Grandmas vs Grandpas - FailArmy Versus (December 2017) _ FailArmy7.mp4,9,243,6200.0,6900.0,2,Backward Fall,single,TRAIN
1974,OOPS/oops_dataset/oops_video/train/Fails of the Month July 2016 _ FailArmy13.mp4,9,244,3300.0,4000.0,1,Forward Fall,single,TRAIN
1975,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy56.mp4,9,245,967.0,1967.0,1,Forward Fall,single,VALIDATION
1976,OOPS/oops_dataset/oops_video/train/How Low Can You Go - Fails of the Week (September 2017) _ FailArmy19.mp4,9,246,2667.0,3667.0,1,Forward Fall,single,TRAIN
1977,OOPS/oops_dataset/oops_video/train/How Low Can You Go - Fails of the Week (September 2017) _ FailArmy19.mp4,9,247,4533.0,5333.0,2,Backward Fall,single,VALIDATION
1978,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)23.mp4,9,248,2633.0,3167.0,1,Forward Fall,single,TRAIN
1979,OOPS/oops_dataset/oops_video/train/Instant Karma Fails - Best of the Year 2017 _ FailArmy42.mp4,9,249,767.0,1833.0,0,NoFall,single,TRAIN
1980,OOPS/oops_dataset/oops_video/train/Instant Karma Fails - Best of the Year 2017 _ FailArmy42.mp4,9,250,5667.0,6800.0,0,NoFall,single,TRAIN
1981,OOPS/oops_dataset/oops_video/train/Instant Karma Fails - Best of the Year 2017 _ FailArmy42.mp4,9,251,8567.0,9433.0,1,Forward Fall,single,TRAIN
1982,OOPS/oops_dataset/oops_video/val/I Made It! - Fails of the Week (October 2017) _ FailArmy9.mp4,9,252,3567.0,4067.0,1,Forward Fall,multiple,TRAIN
1983,OOPS/oops_dataset/oops_video/train/It's Dangerous Outside - Stay Inside (April 2018)  _ FailArmy27.mp4,9,253,5733.0,6633.0,1,Forward Fall,single,TEST
1984,OOPS/oops_dataset/oops_video/train/Gone Fishing - Throwback Thursday (November 2017) _ FailArmy17.mp4,9,254,3667.0,4933.0,0,NoFall,multiple,TRAIN
1985,"OOPS/oops_dataset/oops_video/val/Hardcore, Parkour! - Fan Submissions (May 2018) _ FailArmy36.mp4",9,255,2933.0,3633.0,1,Forward Fall,single,TRAIN
1986,OOPS/oops_dataset/oops_video/val/Guess it's Time to Leave - Throwback Thursday (October 2017) _ FailArmy59.mp4,9,256,333.0,1333.0,0,NoFall,single,TEST
1987,OOPS/oops_dataset/oops_video/val/Mirror Fight Back - Fails of the Week (November 2017) _ FailArmy28.mp4,9,257,2933.0,5967.0,0,NoFall,single,TRAIN
1988,OOPS/oops_dataset/oops_video/val/Mirror Fight Back - Fails of the Week (November 2017) _ FailArmy28.mp4,9,258,6367.0,7567.0,0,NoFall,single,VALIDATION
1989,OOPS/oops_dataset/oops_video/train/International Fails From Around The World! (January 2018) _ FailArmy35.mp4,9,259,4733.0,5267.0,2,Backward Fall,single,TRAIN
1990,"OOPS/oops_dataset/oops_video/train/Fails of the Week - Big Air, Bigger Fails! (March 2017) _ FailArmy33.mp4",9,260,2100.0,2767.0,0,NoFall,single,TRAIN
1991,"OOPS/oops_dataset/oops_video/train/Fails of the Week - Big Air, Bigger Fails! (March 2017) _ FailArmy33.mp4",9,261,3233.0,4167.0,1,Forward Fall,single,TRAIN
1992,OOPS/oops_dataset/oops_video/val/Fails of the Month - Stuck The Landing!! _ FailArmy29.mp4,9,262,4367.0,5167.0,3,Side Fall,single,TRAIN
1993,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)35.mp4,9,263,1733.0,2733.0,0,NoFall,single,TRAIN
1994,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)35.mp4,9,264,5433.0,6800.0,0,NoFall,single,TRAIN
1995,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)34.mp4,9,265,1833.0,2833.0,3,Side Fall,single,TRAIN
1996,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy83.mp4,9,266,9417.0,10208.0,1,Forward Fall,single,TRAIN
1997,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)28.mp4,9,267,33.0,600.0,1,Forward Fall,single,VALIDATION
1998,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failing into Summer like... (May 2017)38.mp4,9,268,2467.0,3167.0,1,Forward Fall,single,TEST
1999,OOPS/oops_dataset/oops_video/train/Laughing Cameraman - Best Laughs Ever! (January 2017) _ FailArmy4.mp4,9,269,1333.0,2233.0,1,Forward Fall,single,TRAIN
2000,OOPS/oops_dataset/oops_video/train/Laughing Cameraman - Best Laughs Ever! (January 2017) _ FailArmy4.mp4,9,270,5067.0,5667.0,0,NoFall,single,TRAIN
2001,OOPS/oops_dataset/oops_video/val/Grandmas vs Grandpas - FailArmy Versus (December 2017) _ FailArmy34.mp4,9,271,2767.0,3567.0,2,Backward Fall,single,TRAIN
2002,"OOPS/oops_dataset/oops_video/train/Gym and Workout Fails - New Year, New Me (January 2018) _ FailArmy0.mp4",9,272,2600.0,2800.0,1,Forward Fall,single,TRAIN
2003,OOPS/oops_dataset/oops_video/train/International Fails From Around The World! (January 2018) _ FailArmy42.mp4,9,273,4667.0,5667.0,0,NoFall,single,TRAIN
2004,OOPS/oops_dataset/oops_video/val/Let's Get Tropical - Beach Fails24.mp4,9,274,6400.0,6967.0,2,Backward Fall,multiple,TEST
2005,OOPS/oops_dataset/oops_video/val/Fails at Home - Home Is Where The Fail Is (May 2018) _ FailArmy5.mp4,9,275,3200.0,4167.0,1,Forward Fall,single,TRAIN
2006,OOPS/oops_dataset/oops_video/train/Fails of the Month September 2016 _ FailArmy3.mp4,9,276,867.0,2167.0,1,Forward Fall,single,TEST
2007,OOPS/oops_dataset/oops_video/val/Fails of the Month - Stuck The Landing!! _ FailArmy30.mp4,9,277,9900.0,10800.0,0,NoFall,single,TRAIN
2008,OOPS/oops_dataset/oops_video/train/Fails of the Month! (February 2017) _ FailArmy16.mp4,9,278,233.0,3233.0,0,NoFall,single,TRAIN
2009,OOPS/oops_dataset/oops_video/train/Fails of the Month! (February 2017) _ FailArmy16.mp4,9,279,3967.0,4300.0,2,Backward Fall,single,TEST
2010,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)13.mp4,9,280,1125.0,2500.0,1,Forward Fall,single,VALIDATION
2011,OOPS/oops_dataset/oops_video/val/Hopeless Romantic - Fails of the Week (October 2018) _ FailArmy4.mp4,9,281,3733.0,4300.0,3,Side Fall,single,TRAIN
2012,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)50.mp4,9,282,3600.0,4300.0,1,Forward Fall,single,TRAIN
2013,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)14.mp4,9,283,4400.0,5233.0,2,Backward Fall,single,VALIDATION
2014,OOPS/oops_dataset/oops_video/train/How'd You Get Upside Down - Best Fails of the Week (August 2018) _ FailArmy0.mp4,9,284,3633.0,4333.0,2,Backward Fall,single,TRAIN
2015,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy45.mp4,9,285,3767.0,4767.0,0,NoFall,multiple,TRAIN
2016,OOPS/oops_dataset/oops_video/val/Lets Get Stoned - Rock Fails25.mp4,9,286,1967.0,2767.0,2,Backward Fall,single,TEST
2017,OOPS/oops_dataset/oops_video/train/I Caught A Big Crab! - Throwback Fails (December 2017) _ FailArmy81.mp4,9,287,5733.0,6933.0,1,Forward Fall,single,TEST
2018,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)92.mp4,9,288,400.0,2000.0,0,NoFall,single,TEST
2019,"OOPS/oops_dataset/oops_video/train/I'm Slipping, I'm Falling, I Can't Get Up - Throwback Fails (January 2018) _ FailArmy21.mp4",9,289,2100.0,4267.0,0,NoFall,single,TRAIN
2020,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy75.mp4,9,290,2367.0,3767.0,1,Forward Fall,single,TRAIN
2021,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy75.mp4,9,291,6067.0,7433.0,0,NoFall,single,TRAIN
2022,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failing into Summer like... (May 2017)50.mp4,9,292,4067.0,4767.0,2,Backward Fall,single,TRAIN
2023,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy34.mp4,9,293,3200.0,3733.0,2,Backward Fall,single,TRAIN
2024,OOPS/oops_dataset/oops_video/val/Grandmas vs Grandpas - FailArmy Versus (December 2017) _ FailArmy14.mp4,9,294,6333.0,7167.0,1,Forward Fall,single,TEST
2025,OOPS/oops_dataset/oops_video/val/Lets Get Stoned - Rock Fails21.mp4,9,295,7800.0,8900.0,3,Side Fall,single,TRAIN
2026,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy27.mp4,9,296,2133.0,3333.0,0,NoFall,single,TRAIN
2027,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy27.mp4,9,297,5833.0,6800.0,0,NoFall,single,VALIDATION
2028,OOPS/oops_dataset/oops_video/train/Fails of the Month August 2016 _ FailArmy52.mp4,9,298,6167.0,6733.0,3,Side Fall,single,TRAIN
2029,OOPS/oops_dataset/oops_video/train/Gone Fishing - Throwback Thursday (November 2017) _ FailArmy25.mp4,9,299,6967.0,8667.0,1,Forward Fall,single,VALIDATION
2030,OOPS/oops_dataset/oops_video/train/Let's Get Cheesy - Fails of the Week9.mp4,9,300,5867.0,7067.0,1,Forward Fall,multiple,TEST
2031,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)96.mp4,9,301,3967.0,5700.0,1,Forward Fall,single,TRAIN
2032,OOPS/oops_dataset/oops_video/val/I Am Stuck In This Car! - Fails You Missed #16 _ FailArmy79.mp4,9,302,3083.0,3958.0,1,Forward Fall,single,TRAIN
2033,OOPS/oops_dataset/oops_video/train/Fails of the Month! (February 2017) _ FailArmy30.mp4,9,303,2667.0,5300.0,0,NoFall,single,TRAIN
2034,OOPS/oops_dataset/oops_video/train/Fails of the Week - Drone to the Face! (April 2018) _ FailArmy26.mp4,9,304,5933.0,6900.0,1,Forward Fall,single,TRAIN
2035,OOPS/oops_dataset/oops_video/train/Fails of the Month July 2016 _ FailArmy21.mp4,9,305,2167.0,3200.0,1,Forward Fall,single,TRAIN
2036,OOPS/oops_dataset/oops_video/val/Hopeless Romantic - Fails of the Week (October 2018) _ FailArmy11.mp4,9,306,1900.0,5267.0,0,NoFall,single,TRAIN
2037,OOPS/oops_dataset/oops_video/train/Just Grow Up! - Act Your Age Fails (July 2017) _ FailArmy29.mp4,9,307,4033.0,4933.0,2,Backward Fall,single,TRAIN
2038,OOPS/oops_dataset/oops_video/val/Fails at Home - Home Is Where The Fail Is (May 2018) _ FailArmy30.mp4,9,308,2833.0,3833.0,0,NoFall,,VALIDATION
2039,OOPS/oops_dataset/oops_video/train/Look Out For That Bush - Fails of the Week (June 2017) _ FailArmy48.mp4,9,309,3300.0,4233.0,3,Side Fall,single,VALIDATION
2040,OOPS/oops_dataset/oops_video/train/Men vs. Women - FailArmy Versus (August 2017)17.mp4,9,310,3733.0,4633.0,1,Forward Fall,single,TRAIN
2041,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)58.mp4,9,311,3000.0,3700.0,3,Side Fall,single,TEST
2042,OOPS/oops_dataset/oops_video/train/Fails of the Month July 2016 _ FailArmy8.mp4,9,312,1633.0,2233.0,1,Forward Fall,multiple,VALIDATION
2043,OOPS/oops_dataset/oops_video/val/Fails of the Week (March 2017) _ FailArmy28.mp4,9,313,3500.0,5100.0,0,NoFall,single,VALIDATION
2044,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)170.mp4,9,314,2208.0,3083.0,1,Forward Fall,single,TEST
2045,OOPS/oops_dataset/oops_video/val/Let's Get Tropical - Beach Fails32.mp4,9,315,1067.0,1800.0,1,Forward Fall,single,TRAIN
2046,OOPS/oops_dataset/oops_video/train/Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy44.mp4,9,316,7125.0,7958.0,2,Backward Fall,single,VALIDATION
2047,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy48.mp4,9,317,42.0,708.0,3,Side Fall,single,TRAIN
2048,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy48.mp4,9,318,2458.0,4125.0,0,NoFall,single,TRAIN
2049,OOPS/oops_dataset/oops_video/val/Fails You Missed - Not the Bees (April 2018) _ Failarmy25.mp4,9,319,4042.0,4792.0,1,Forward Fall,single,TRAIN
2050,OOPS/oops_dataset/oops_video/val/Grandmas vs Grandpas - FailArmy Versus (December 2017) _ FailArmy11.mp4,9,320,4200.0,5000.0,1,Forward Fall,multiple,VALIDATION
2051,"OOPS/oops_dataset/oops_video/train/Gym and Workout Fails - New Year, New Me (January 2018) _ FailArmy30.mp4",9,321,2433.0,3400.0,2,Backward Fall,multiple,TEST
2052,OOPS/oops_dataset/oops_video/train/Fails of the Week - Go ahead and send it! (May 2017)27.mp4,9,322,2933.0,4167.0,0,NoFall,single,TRAIN
2053,OOPS/oops_dataset/oops_video/train/Fails of the Month October 2016 _ FailArmy32.mp4,9,323,2250.0,2875.0,2,Backward Fall,single,VALIDATION
2054,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failure In Full Force (January 2017) _ FailArmy38.mp4,9,324,1100.0,2600.0,0,NoFall,single,TEST
2055,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failure In Full Force (January 2017) _ FailArmy38.mp4,9,325,4767.0,6467.0,0,NoFall,single,VALIDATION
2056,OOPS/oops_dataset/oops_video/val/Hopeless Romantic - Fails of the Week (October 2018) _ FailArmy27.mp4,9,326,1833.0,2933.0,3,Side Fall,single,TRAIN
2057,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy43.mp4,9,327,33.0,1333.0,0,NoFall,single,TRAIN
2058,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy43.mp4,9,328,4067.0,4633.0,2,Backward Fall,single,TRAIN
2059,OOPS/oops_dataset/oops_video/train/Fails of the Week - Do What You Can! (February 2017) _ FailArmy9.mp4,9,329,2633.0,3633.0,2,Backward Fall,multiple,TEST
2060,OOPS/oops_dataset/oops_video/val/Fails of the Month - Failing into Summer like... (May 2017)24.mp4,9,330,33.0,1733.0,0,NoFall,single,TRAIN
2061,"OOPS/oops_dataset/oops_video/train/I'm Slipping, I'm Falling, I Can't Get Up - Throwback Fails (January 2018) _ FailArmy45.mp4",9,331,7900.0,8500.0,3,Side Fall,single,TRAIN
2062,OOPS/oops_dataset/oops_video/train/Fails You Missed - Some Pranks Never Get Old (March 2018) _ FailArmy100.mp4,9,332,4042.0,5625.0,1,Forward Fall,single,TEST
2063,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy63.mp4,9,333,267.0,1467.0,0,NoFall,multiple,TRAIN
2064,OOPS/oops_dataset/oops_video/train/Look Out Below - Throwback Thursday (October 2017) _ FailArmy63.mp4,9,334,3600.0,4800.0,1,Forward Fall,multiple,VALIDATION
2065,OOPS/oops_dataset/oops_video/val/It's All Down Hill From Here - Throwback Fails (August 2017)30.mp4,9,335,2167.0,3633.0,0,NoFall,multiple,TEST
2066,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)51.mp4,9,336,1417.0,3458.0,0,NoFall,single,TEST
2067,OOPS/oops_dataset/oops_video/train/Fails You Missed - Waiting For Summer! (March 2018) _ FailArmy66.mp4,9,337,1833.0,2708.0,3,Side Fall,multiple,TRAIN
2068,"OOPS/oops_dataset/oops_video/val/Hardcore, Parkour! - Fan Submissions (May 2018) _ FailArmy29.mp4",9,338,6067.0,7267.0,2,Backward Fall,single,VALIDATION
2069,OOPS/oops_dataset/oops_video/val/Hopeless Romantic - Fails of the Week (October 2018) _ FailArmy17.mp4,9,339,10933.0,11833.0,1,Forward Fall,single,TRAIN
2070,OOPS/oops_dataset/oops_video/train/I Caught A Big Crab! - Throwback Fails (December 2017) _ FailArmy65.mp4,9,340,767.0,3100.0,0,NoFall,single,TRAIN
2071,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)83.mp4,9,341,292.0,1333.0,0,NoFall,single,TRAIN
2072,OOPS/oops_dataset/oops_video/val/Let's Get It!! - FailArmy After Dark (ep. 2)83.mp4,9,342,1542.0,2083.0,1,Forward Fall,single,TRAIN
2073,OOPS/oops_dataset/oops_video/train/He's Gonna Send It!! - Throwback Fails (November 2017) _ FailArmy11.mp4,9,343,2500.0,3100.0,2,Backward Fall,multiple,VALIDATION
2074,"OOPS/oops_dataset/oops_video/train/I'm Slipping, I'm Falling, I Can't Get Up - Throwback Fails (January 2018) _ FailArmy79.mp4",9,344,2567.0,3167.0,2,Backward Fall,single,VALIDATION
2075,OOPS/oops_dataset/oops_video/val/Mirror Fight Back - Fails of the Week (November 2017) _ FailArmy25.mp4,9,345,3500.0,4500.0,2,Backward Fall,multiple,TRAIN
2076,OOPS/oops_dataset/oops_video/train/Look At Me Like A Boss! - Fails You Missed #14 _ FailArmy56.mp4,9,346,2625.0,3750.0,0,NoFall,single,TEST
